name,year,domestic_box_office,international_box_office,worldwide_box_office,opening_weekend,legs,production_budget,theater_counts,mpaa_rating,running_time,genre,production_method,creative_type,production_companies,synopsis,link,tconst,poster_path,similar_movies,bb_profit,bb_profit_multiple,bb_profit_score,bb_profit_multiple_score,bb_score
Captain America: The Winter Soldier,2014,259746958,454654931.0,714401889.0,95023721.0,3.78,170000000.0,7.0,PG-13,135.0,Action,Live Action,Super Hero,Marvel Studios,"After the cataclysmic events in New York with the Avengers, Steve Rogers, aka Captain America, is living quietly in Washington D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with Natasha Romanoff, aka Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off assailants sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",https://www.the-numbers.com/movie/Captain-America-The-Winter-Soldier#tab=summary,tt1843866,https://image.tmdb.org/t/p/w300_and_h450_bestv2//tVFRpFw3xTedgPGqxW0AOI8Qhh0.jpg,"[{'name': 'X-Men: Apocalypse', 'link': 'X-Men: Apocalypse^2016', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//2mtQwJKVKQrZgTz49Dizb25eOQQ.jpg'}, {'name': 'Thor', 'link': 'Thor^2011', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//prSfAi1xGrhLQNxVSUFh61xQ4Qy.jpg'}, {'name': 'Iron Man', 'link': 'Iron Man^2008', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//78lPtwv72eTNqFW9COBYI0dWDJa.jpg'}, {'name': 'Iron Man 2', 'link': 'Iron Man 2^2010', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//6WBeq4fCfn7AN0o21W9qNcRF2l9.jpg'}, {'name': 'Captain Marvel', 'link': 'Captain Marvel^2019', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//AtsgWhDnHTq68L0lLsUrCnM7TjG.jpg'}]",544401889.0,1.0,21.334859260607896,100.0,44.93440148242553
The Hobbit: The Desolation of Smaug,2013,258241522,702000000.0,960241522.0,73645197.0,3.78,250000000.0,6.4,PG-13,201.0,Adventure,Animation/Live Action,Fantasy,Wingnut Films,"Having survived the beginning of their unexpected journey, the Company, consisting of Bilbo Baggins, the Wizard Gandalf, and thirteen Dwarves, led by Thorin Oakenshield, continues East, encountering along the way the skin-changer Beorn and a swarm of giant Spiders in the treacherous forest of Mirkwood.  After escaping capture by the dangerous Wood-elves, the Dwarves journey to Lake-town, and finally to the Lonely Mountain itself, where they must face the greatest danger of all—a creature more terrifying than any other; one which will test not only the depth of their courage but the limits of their friendship and the wisdom of the journey itself—the Dragon Smaug.",https://www.the-numbers.com/movie/Hobbit-The-Desolation-of-Smaug-The#tab=summary,tt1170358,https://image.tmdb.org/t/p/w300_and_h450_bestv2//ckAJAtGcIrXy90wUuIdCmLCzkPW.jpg,"[{'name': 'The Lord of the Rings: The Return of the King', 'link': 'The Lord of the Rings: The Return of the King^2003', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg'}, {'name': 'The Hobbit: The Battle of the Five Armies', 'link': 'The Hobbit: The Battle of the Five Armies^2014', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//xT98tLqatZPQApyRmlPL12LtiWp.jpg'}, {'name': 'The Lord of the Rings: The Two Towers', 'link': 'The Lord of the Rings: The Two Towers^2002', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg'}, {'name': 'The Lord of the Rings: The Fellowship of the Ring', 'link': 'The Lord of the Rings: The Fellowship of the Ring^2001', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg'}, {'name': 'The Hobbit: An Unexpected Journey', 'link': 'The Hobbit: An Unexpected Journey^2012', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg'}]",710241522.0,1.0,27.834038086723,100.0,49.4838266607061
The Lego Movie,2014,257784718,210300000.0,468084718.0,69050279.0,3.78,60000000.0,8.4,PG,110.0,Adventure,Digital Animation,Kids Fiction,Vertigo Entertainment,"Emmet is an ordinary, rules-following, perfectly average LEGO mini-figure who is mistakenly identified as the most extraordinary person and the key to saving the world. He is drafted into a fellowship of strangers on an epic quest to stop an evil tyrant, a journey for which Emmet is hopelessly under-prepared.",https://www.the-numbers.com/movie/LEGO-Movie-The#tab=summary,tt1490017,https://image.tmdb.org/t/p/w300_and_h450_bestv2//lbctonEnewCYZ4FYoTZhs8cidAl.jpg,"[{'name': 'Fantastic Four', 'link': 'Fantastic Four^2005', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//8HLQLILZLhDQWO6JDpvY6XJLH75.jpg'}, {'name': 'X-Men: Apocalypse', 'link': 'X-Men: Apocalypse^2016', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//2mtQwJKVKQrZgTz49Dizb25eOQQ.jpg'}, {'name': 'Man of Steel', 'link': 'Man of Steel^2013', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//7rIPjn5TUK04O25ZkMyHrGNPgLx.jpg'}, {'name': 'Wonder Woman', 'link': 'Wonder Woman^2017', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//gfJGlDaHuWimErCr5Ql0I8x9QSy.jpg'}, {'name': 'Batman v Superman: Dawn of Justice', 'link': 'Batman v Superman: Dawn of Justice^2016', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//5UsK3grJvtQrtzEgqNlDljJW96w.jpg'}]",408084718.0,1.0,15.99265212126195,100.0,41.19485648488336
Star Trek,2009,257730019,129109595.0,386839614.0,79204289.0,3.78,140000000.0,7.4,PG-13,125.0,Adventure,Live Action,Science Fiction,Bad Robot,,https://www.the-numbers.com/movie/Star-Trek#tab=summary,tt0796366,https://image.tmdb.org/t/p/w300_and_h450_bestv2//hN2ZtF3Uw6mhIHZiqL0SKzELtKn.jpg,"[{'name': 'Star Trek Into Darkness', 'link': 'Star Trek Into Darkness^2013', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//7XrRkhMa9lQ71RszzSyVrJVvhyS.jpg'}, {'name': 'Rogue One: A Star Wars Story', 'link': 'Rogue One: A Star Wars Story^2016', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//5jX3p0apUG5bkMHtnKZch0xpkBS.jpg'}, {'name': 'Avatar', 'link': 'Avatar^2009', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//6EiRUJpuoeQPghrs3YNktfnqOVh.jpg'}, {'name': 'Alien', 'link': 'Alien^1979', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg'}, {'name': 'Solo: A Star Wars Story', 'link': 'Solo: A Star Wars Story^2018', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//4oD6VEccFkorEBTEDXtpLAaz0Rl.jpg'}]",246839614.0,1.0,9.67353077026663,100.0,36.77147153918664
I am Legend,2007,256393010,329139674.0,585532684.0,77211321.0,3.78,150000000.0,6.8,PG-13,100.0,Horror,Live Action,Science Fiction,Village Roadshow Productions,,https://www.the-numbers.com/movie/I-am-Legend#tab=summary,tt0480249,https://image.tmdb.org/t/p/w300_and_h450_bestv2//iPDkaSdKk2jRLTM65UOEoKtsIZ8.jpg,"[{'name': 'Maze Runner: The Scorch Trials', 'link': 'Maze Runner: The Scorch Trials^2015', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//mYw7ZyejqSCPFlrT2jHZOESZDU3.jpg'}, {'name': 'World War Z', 'link': 'World War Z^2013', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//aCnVdvExw6UWSeQfr0tUH3jr4qG.jpg'}, {'name': 'The Matrix Reloaded', 'link': 'The Matrix Reloaded^2003', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//aA5qHS0FbSXO8PxcxUIHbDrJyuh.jpg'}, {'name': 'The Matrix Revolutions', 'link': 'The Matrix Revolutions^2003', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//cm14gG8xBghwIAy1GX0ryI2HA4U.jpg'}, {'name': 'Mad Max: Fury Road', 'link': 'Mad Max: Fury Road^2015', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//sQuxceRcV3cxKH5CAnAUZe0qFKS.jpg'}]",435532684.0,1.0,17.068325265371758,100.0,41.94782768576023
The Blind Side,2009,255959475,49746319.0,305705794.0,34119372.0,3.78,35000000.0,11.6,PG-13,128.0,Drama,Live Action,Dramatization,Alcon Entertainment,,https://www.the-numbers.com/movie/Blind-Side-The#tab=summary,tt0878804,https://image.tmdb.org/t/p/w300_and_h450_bestv2//bMgq7VBriuBFknXEe9E9pVBYGZq.jpg,"[{'name': 'Jerry Maguire', 'link': 'Jerry Maguire^1996', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//2FJFChUeEgYpCvsLfAMXjcFtFOy.jpg'}, {'name': 'The Longest Yard', 'link': 'The Longest Yard^2005', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//nbKcVBcxF96ARW2oKHqDYAcLdu.jpg'}, {'name': 'Remember the Titans', 'link': 'Remember the Titans^2000', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//825ohvC4wZ3gCuncCaqkWeQnK8h.jpg'}, {'name': 'Space Jam', 'link': 'Space Jam^1996', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//w0y7mNCiiHdyo05KlguqQS28Frn.jpg'}, {'name': 'A League of Their Own', 'link': 'A League of Their Own^1992', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//7xpFXAOjgzFPE3vyVerFGfrXhFK.jpg'}]",270705794.0,1.0,10.608835370924133,100.0,37.426184759646894
The Hobbit: The Battle of the Five Armies,2014,255119788,690457833.0,945577621.0,54724334.0,3.78,250000000.0,5.6,PG-13,144.0,Adventure,Animation/Live Action,Fantasy,New Line Cinema,"The Dwarves of Erebor have reclaimed the vast wealth of their homeland, but now must face the consequences of having unleashed the terrifying Dragon, Smaug, upon the defenseless men, women and children of Lake-town. As he succumbs to dragon-sickness, the King Under the Mountain, Thorin Oakenshield, sacrifices friendship and honor in his search for the legendary Arkenstone. Unable to help Thorin see reason, Bilbo is driven to make a desperate and dangerous choice, not knowing that even greater perils lie ahead. An ancient enemy has returned to Middle-earth. Sauron, the Dark Lord, has sent forth legions of Orcs in a stealth attack upon the Lonely Mountain. As darkness converges on their escalating conflict, the races of Dwarves, Elves and Men must decide—unite or be destroyed. Bilbo finds himself fighting for his life and the lives of his friends as five great armies go to war.",https://www.the-numbers.com/movie/Hobbit-The-Battle-of-the-Five-Armies-The#tab=summary,tt2310332,https://image.tmdb.org/t/p/w300_and_h450_bestv2//xT98tLqatZPQApyRmlPL12LtiWp.jpg,"[{'name': 'The Hobbit: The Desolation of Smaug', 'link': 'The Hobbit: The Desolation of Smaug^2013', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//ckAJAtGcIrXy90wUuIdCmLCzkPW.jpg'}, {'name': 'The Lord of the Rings: The Fellowship of the Ring', 'link': 'The Lord of the Rings: The Fellowship of the Ring^2001', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg'}, {'name': 'The Lord of the Rings: The Two Towers', 'link': 'The Lord of the Rings: The Two Towers^2002', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg'}, {'name': 'The Lord of the Rings: The Return of the King', 'link': 'The Lord of the Rings: The Return of the King^2003', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg'}, {'name': 'The Hobbit: An Unexpected Journey', 'link': 'The Hobbit: An Unexpected Journey^2012', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg'}]",695577621.0,1.0,27.259366561205045,100.0,49.081556592843526
Despicable Me,2010,251513985,291950588.0,543464573.0,56397125.0,3.78,69000000.0,9.3,PG,95.0,Adventure,Digital Animation,Kids Fiction,Universal Pictures,"In a happy suburban neighborhood surrounded by white picket fences with flowering rose bushes, sits a black house with a dead lawn. Unbeknownst to the neighbors, hidden deep beneath this home is a vast secret hideout. Surrounded by an army of tireless, little yellow minions, we discover Gru planning the biggest heist in the history of the world. He is going to steal the moon (Yes, the moon!). Gru delights in all things wicked. Armed with his arsenal of shrink rays, freeze rays and battle-ready vehicles for land and air, he vanquishes all who stand in his way. Until the day he encounters the immense will of three little orphaned girls who look at him and see something that no one else has ever seen: a potential Dad. One of the world's greatest super-villains has just met his greatest challenge: three little girls named Margo, Edith and Agnes.",https://www.the-numbers.com/movie/Despicable-Me#tab=summary,tt1323594,https://image.tmdb.org/t/p/w300_and_h450_bestv2//wqtH95Ri9Au2euC4p86lLoFCJQk.jpg,"[{'name': 'Despicable Me 2', 'link': 'Despicable Me 2^2013', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//zhNirNChLkDv9YCEStn857h7BoI.jpg'}, {'name': ""Lemony Snicket's A Series of Unfortunate Events"", 'link': ""Lemony Snicket's A Series of Unfortunate Events^2004"", 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//syuIptWCGH1AlJ8AB7ZGwckHSi1.jpg'}, {'name': 'Parenthood', 'link': 'Parenthood^1989', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//e51tNNQBJpJi9xkyuj0QFhyBcz7.jpg'}]",474464573.0,1.0,18.594048061981322,100.0,43.01583364338693
Batman,1989,251188924,160160000.0,411348924.0,40489746.0,3.78,35000000.0,13.3,PG-13,121.0,Action,Live Action,Super Hero,Guber-Peters,,https://www.the-numbers.com/movie/Batman#tab=summary,tt0096895,https://image.tmdb.org/t/p/w300_and_h450_bestv2//lH3dsbxA4wLalWKNYpVldX8zfPP.jpg,"[{'name': 'Batman & Robin', 'link': 'Batman & Robin^1997', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//bsg0mrxUKyJoL4oSGP5mlhEsqp.jpg'}, {'name': 'Superman', 'link': 'Superman^1978', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//pyRc5TSuKS3jWLLbIoOyjqeLv6i.jpg'}, {'name': 'Batman Returns', 'link': 'Batman Returns^1992', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//jKBjeXM7iBBV9UkUcOXx3m7FSHY.jpg'}, {'name': 'Superman Returns', 'link': 'Superman Returns^2006', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//6ZYOpyhFZrAQIe1BuhqVgzfAdGZ.jpg'}, {'name': 'The Dark Knight', 'link': 'The Dark Knight^2008', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//qJ2tW6WMUDux911r6m7haRef0WH.jpg'}]",376348924.0,1.0,14.748940972945848,100.0,40.32425868106209
Night at the Museum,2006,250863268,328583139.0,579446407.0,30433781.0,3.78,110000000.0,9.5,PG,108.0,Adventure,Live Action,Kids Fiction,20th Century Fox,,https://www.the-numbers.com/movie/Night-at-the-Museum#tab=summary,tt0477347,https://image.tmdb.org/t/p/w300_and_h450_bestv2//uY9k8t2FQkMj60obnAnsPKLxHCE.jpg,"[{'name': 'Jurassic World: Fallen Kingdom', 'link': 'Jurassic World: Fallen Kingdom^2018', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//c9XxwwhPHdaImA2f1WEfEsbhaFB.jpg'}, {'name': 'The Good Dinosaur', 'link': 'The Good Dinosaur^2015', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//dM50iVbcnzQUIoc9TmUUk0SP4P4.jpg'}, {'name': 'Night at the Museum: Secret of the Tomb', 'link': 'Night at the Museum: Secret of the Tomb^2014', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//ipZlg4EVo4kj2TjiR0hfSYdEzbd.jpg'}, {'name': 'Jurassic World', 'link': 'Jurassic World^2015', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//2c0ajTi8nvrsYl5Oi1lVi6F0kd2.jpg'}, {'name': 'The Cat in the Hat', 'link': 'The Cat in the Hat^2003', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//vyaJdKBxnLXZOmcB3Tqd5FiB9wA.jpg'}]",469446407.0,1.0,18.397388447972585,100.0,42.87817191358081
Men in Black,1997,250690539,337100000.0,587790539.0,51068455.0,3.78,90000000.0,11.4,PG-13,98.0,Adventure,Live Action,Science Fiction,,"A streetwise NYPD detective joins a secret organization that polices extraterrestrial affairs on Earth. Men in Black follows the exploits of agents Kay and Jay, members of a top-secret organization established to monitor and police alien activity on Earth. The two Men in Black find themselves in the middle of the deadly plot by an intergalactic terrorist who has arrived on Earth to assassinate two ambassadors from opposing galaxies. In order to prevent worlds from colliding, the MiB must track down the terrorist and prevent the destruction of Earth. It's just another typical day for the Men in Black.",https://www.the-numbers.com/movie/Men-in-Black#tab=summary,tt0119654,https://image.tmdb.org/t/p/w300_and_h450_bestv2//uLOmOF5IzWoyrgIF5MfUnh5pa1X.jpg,"[{'name': 'Independence Day', 'link': 'Independence Day^1996', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//hC5Q0RM2SimPJO963wBexpgeCdD.jpg'}, {'name': 'Home', 'link': 'Home^2015', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//b7czgMTk5txqLr2UczBb0Wez77E.jpg'}, {'name': 'Chicken Little', 'link': 'Chicken Little^2005', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//6C6zBg1dc7iZXwb1NP9Q4SiE8Cr.jpg'}, {'name': 'Close Encounters of the Third Kind', 'link': 'Close Encounters of the Third Kind^1977', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//kzD5ng3BvRUxW9vBfCkg61XjITR.jpg'}, {'name': 'Alien', 'link': 'Alien^1979', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg'}]",497790539.0,1.0,19.50818192481905,100.0,43.65572734737333
Harry Potter and the Prisoner of Azkaban,2004,249757726,545858611.0,795616337.0,93687367.0,3.78,130000000.0,6.7,PG,141.0,Adventure,Animation/Live Action,Fantasy,Warner Bros.,,https://www.the-numbers.com/movie/Harry-Potter-and-the-Prisoner-of-Azkaban#tab=summary,tt0304141,https://image.tmdb.org/t/p/w300_and_h450_bestv2//uDQibffYgssdiqx7izO57wdLc6.jpg,"[{'name': 'Harry Potter and the Chamber of Secrets', 'link': 'Harry Potter and the Chamber of Secrets^2002', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//sdEOH0992YZ0QSxgXNIGLq1ToUi.jpg'}, {'name': 'Harry Potter and the Goblet of Fire', 'link': 'Harry Potter and the Goblet of Fire^2005', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg'}, {'name': 'Harry Potter and the Half-Blood Prince', 'link': 'Harry Potter and the Half-Blood Prince^2009', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//Ag21otqbeynZPGjEbzyr3X5Us0j.jpg'}, {'name': 'Harry Potter and the Order of the Phoenix', 'link': 'Harry Potter and the Order of the Phoenix^2007', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//g6n8G0xPnBVUIKKK41sNmbZB5h4.jpg'}, {'name': 'The Twilight Saga: New Moon', 'link': 'The Twilight Saga: New Moon^2009', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//j5jM5pq78ObAXX1WhTsb115EkLl.jpg'}]",665616337.0,1.0,26.085197642391645,100.0,48.25963834967415
Moana,2016,248757044,388170023.0,636927067.0,56631401.0,3.78,150000000.0,8.2,PG,113.0,Musical,Digital Animation,Kids Fiction,Walt Disney Animation Studios,"For centuries, the greatest sailors in the world masterfully navigated the vast Pacific, discovering the many islands of Oceania. But then, 3,000 years ago, their voyages stopped for a millennium — and no one knows exactly why.  An adventurous teenager is inspired to leave the safety and security of her island on a daring journey to save her people. Inexplicably drawn to the ocean, Moana convinces the mighty demigod Maui to join her mission, and he reluctantly helps her become a wayfinder like her ancestors who sailed before her. Together, they voyage across the open ocean on an action-packed adventure, encountering enormous monsters and impossible odds, and along the way, Moana fulfills her quest and discovers the one thing she's always sought: her own identity. ",https://www.the-numbers.com/movie/Moana-(2016)#tab=summary,tt3521164,https://image.tmdb.org/t/p/w300_and_h450_bestv2//vNJFiwtsl7Twww7C0uM4qPnygNw.jpg,"[{'name': 'Frozen', 'link': 'Frozen^2013', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//kgwjIb2JDHRhNk13lmSxiClFjVk.jpg'}, {'name': 'The SpongeBob Movie: Sponge Out of Water', 'link': 'The SpongeBob Movie: Sponge Out of Water^2015', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//2WDmjUlSAPlA27i2OwEC7sRTFw3.jpg'}, {'name': 'Into the Woods', 'link': 'Into the Woods^2014', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//k37bYqOUWMqhrfzmR8Mk9sy2jxH.jpg'}, {'name': 'The Ring', 'link': 'The Ring^2002', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//e2t5CKMox7tjv3iD3Ko7NdFa5lJ.jpg'}, {'name': 'Beauty and the Beast', 'link': 'Beauty and the Beast^2017', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//tWqifoYuwLETmmasnGHO7xBjEtt.jpg'}]",486927067.0,1.0,19.08244746120929,100.0,43.3577132228465
Toy Story 2,1999,245852179,265506097.0,511358276.0,300163.0,3.78,90000000.0,11.5,G,92.0,Adventure,Digital Animation,Kids Fiction,Disney-Pixar,,https://www.the-numbers.com/movie/Toy-Story-2#tab=summary,tt0120363,https://image.tmdb.org/t/p/w300_and_h450_bestv2//yFWQkz2ynjwsazT6xQiIXEUsyuh.jpg,"[{'name': 'Monsters University', 'link': 'Monsters University^2013', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//y7thwJ7z5Bplv6vwl6RI0yteaDD.jpg'}, {'name': 'Toy Story', 'link': 'Toy Story^1995', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg'}, {'name': 'Cars', 'link': 'Cars^2006', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//qa6HCwP4Z15l3hpsASz3auugEW6.jpg'}, {'name': 'The Good Dinosaur', 'link': 'The Good Dinosaur^2015', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//dM50iVbcnzQUIoc9TmUUk0SP4P4.jpg'}, {'name': 'Toy Story 3', 'link': 'Toy Story 3^2010', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//a83hHwstUsEEjE55kTgDkZMFweR.jpg'}]",421358276.0,1.0,16.51283674504733,100.0,41.55898572153313
Transformers: Age of Extinction,2014,245439076,858614996.0,1104054072.0,100038390.0,3.78,210000000.0,5.2,PG-13,165.0,Action,Animation/Live Action,Science Fiction,di Bonaventura Pictures,"An epic battle left a great city torn, but with the world saved. As humanity picks up the pieces, a shadowy group reveals itself in an attempt to control the direction of history... while an ancient, powerful new menace sets Earth in its crosshairs. With help from a new cast of humans, Optimus Prime and the Autobots rise to meet their most fearsome challenge yet as they are swept up in a war of good and evil, ultimately leading to a climactic battle across the world. ",https://www.the-numbers.com/movie/Transformers-Age-of-Extinction#tab=summary,tt2109248,https://image.tmdb.org/t/p/w300_and_h450_bestv2//54HFDOswRfShCr25Tvt7JaLiIaf.jpg,"[{'name': 'Star Trek Into Darkness', 'link': 'Star Trek Into Darkness^2013', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//7XrRkhMa9lQ71RszzSyVrJVvhyS.jpg'}, {'name': 'Pacific Rim', 'link': 'Pacific Rim^2013', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//5WClpSPw5v7daTErjmdMeK8T44x.jpg'}, {'name': 'Interstellar', 'link': 'Interstellar^2014', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//gEU2QniE6E77NI6lCU6MxlNBvIx.jpg'}, {'name': 'Home', 'link': 'Home^2015', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//b7czgMTk5txqLr2UczBb0Wez77E.jpg'}, {'name': 'Independence Day', 'link': 'Independence Day^1996', 'poster': 'https://image.tmdb.org/t/p/w300_and_h450_bestv2//hC5Q0RM2SimPJO963wBexpgeCdD.jpg'}]",894054072.0,1.0,35.037567251155146,100.0,54.5262970758086
